"part_id","hh_id","part_age","part_gender"
"F8_602378","HHF8_602378","30-39","F"
"A8_10054","HHA8_10054","70-120","M"
"F8_602380","HHF8_602380","40-49","F"
"F8_602384","HHF8_602384","60-69","F"
"F8_602391","HHF8_602391","50-59","M"
"F8_602392","HHF8_602392","30-39","M"
"F8_602393","HHF8_602393","40-49","F"
"F8_602400","HHF8_602400","70-120","M"
"F8_602403","HHF8_602403","50-59","F"
"F8_602406","HHF8_602406","30-39","M"
"F8_602407","HHF8_602407","30-39","M"
"F8_602408","HHF8_602408","5-11","F"
"A8_10055","HHA8_10055","60-69","F"
"F8_602410","HHF8_602410","18-29","M"
"F8_602411","HHF8_602411","40-49","M"
"F8_602412","HHF8_602412","50-59","M"
"F8_602427","HHF8_602427","12-17","M"
"F8_602436","HHF8_602436","40-49","F"
"F8_602440","HHF8_602440","40-49","F"
"F8_602450","HHF8_602450","50-59","F"
"F8_602451","HHF8_602451","70-120","M"
"F8_602453","HHF8_602453","60-69","M"
"F8_602456","HHF8_602456","60-69","M"
"A8_10057","HHA8_10057","60-69","M"
"F8_602461","HHF8_602461","40-49","F"
"F8_602479","HHF8_602479","40-49","F"
"F8_602481","HHF8_602481","12-17","M"
"F8_602485","HHF8_602485","70-120","M"
"F8_602487","HHF8_602487","50-59","F"
"F8_602491","HHF8_602491","40-49","F"
"F8_602495","HHF8_602495","12-17","F"
"F8_602501","HHF8_602501","50-59","F"
"F8_602502","HHF8_602502","5-11","M"
"F8_602518","HHF8_602518","50-59","M"
"A1_10986","HHA1_10986","18-29","M"
"A8_10058","HHA8_10058","70-120","M"
"F8_602523","HHF8_602523","50-59","F"
"F8_602524","HHF8_602524","30-39","F"
"F8_602531","HHF8_602531","50-59","F"
"F8_602541","HHF8_602541","50-59","M"
"F8_602545","HHF8_602545","5-11","F"
"F8_602555","HHF8_602555","50-59","F"
"F8_602568","HHF8_602568","50-59","M"
"F8_602569","HHF8_602569","18-29","M"
"F8_602576","HHF8_602576","30-39","M"
"F8_602579","HHF8_602579","60-69","F"
"A8_10059","HHA8_10059","60-69","M"
"F8_602584","HHF8_602584","50-59","M"
"F8_602585","HHF8_602585","50-59","M"
"F8_602589","HHF8_602589","50-59","M"
"F8_602590","HHF8_602590","60-69","F"
"F8_602594","HHF8_602594","60-69","F"
"F8_602598","HHF8_602598","60-69","M"
"F8_602601","HHF8_602601","70-120","M"
"F8_602610","HHF8_602610","18-29","F"
"F8_602614","HHF8_602614","12-17","F"
"F8_602617","HHF8_602617","12-17","M"
"A8_10060","HHA8_10060","60-69","M"
"F8_602626","HHF8_602626","50-59","M"
"F8_602627","HHF8_602627","70-120","F"
"F8_602629","HHF8_602629","50-59","F"
"F8_602630","HHF8_602630","60-69","F"
"F8_602631","HHF8_602631","70-120","F"
"F8_602632","HHF8_602632","70-120","F"
"F8_602633","HHF8_602633","5-11","M"
"F8_602634","HHF8_602634","60-69","F"
"F8_602635","HHF8_602635","40-49","F"
"F8_602636","HHF8_602636","60-69","F"
"A8_10061","HHA8_10061","60-69","F"
"F8_602637","HHF8_602637","70-120","F"
"F8_602639","HHF8_602639","70-120","M"
"F8_602641","HHF8_602641","40-49","M"
"F8_602644","HHF8_602644","50-59","F"
"F8_602645","HHF8_602645","60-69","F"
"F8_602646","HHF8_602646","70-120","M"
"F8_602648","HHF8_602648","60-69","M"
"F8_602649","HHF8_602649","60-69","F"
"F8_602651","HHF8_602651","60-69","M"
"F8_602652","HHF8_602652","60-69","F"
"A8_10063","HHA8_10063","50-59","F"
"F8_602653","HHF8_602653","50-59","F"
"F8_602655","HHF8_602655","60-69","M"
"F8_602656","HHF8_602656","60-69","F"
"F8_602657","HHF8_602657","70-120","M"
"F8_602658","HHF8_602658","50-59","M"
"F8_602659","HHF8_602659","70-120","F"
"F8_602660","HHF8_602660","40-49","F"
"F8_602661","HHF8_602661","70-120","M"
"F8_602662","HHF8_602662","70-120","M"
"F8_602664","HHF8_602664","40-49","M"
"A8_10064","HHA8_10064","60-69","F"
"F8_602666","HHF8_602666","60-69","F"
"F8_602667","HHF8_602667","18-29","F"
"F8_602668","HHF8_602668","70-120","F"
"F8_602669","HHF8_602669","50-59","F"
"F8_602670","HHF8_602670","70-120","F"
"F8_602671","HHF8_602671","30-39","M"
"F8_602672","HHF8_602672","50-59","F"
"F8_602673","HHF8_602673","70-120","M"
"F8_602674","HHF8_602674","50-59","M"
"F8_602676","HHF8_602676","50-59","F"
"A8_10065","HHA8_10065","60-69","M"
"F8_602677","HHF8_602677","70-120","M"
"F8_602678","HHF8_602678","50-59","F"
"F8_602679","HHF8_602679","50-59","F"
"F8_602683","HHF8_602683","60-69","M"
"F8_602684","HHF8_602684","50-59","M"
"F8_602685","HHF8_602685","70-120","M"
"F8_602686","HHF8_602686","50-59","F"
"F8_602688","HHF8_602688","50-59","M"
"F8_602689","HHF8_602689","70-120","F"
"F8_602690","HHF8_602690","60-69","M"
"A8_10066","HHA8_10066","60-69","M"
"F8_602691","HHF8_602691","12-17","F"
"F8_602692","HHF8_602692","50-59","M"
"F8_602693","HHF8_602693","70-120","F"
"F8_602695","HHF8_602695","60-69","F"
"F8_602696","HHF8_602696","70-120","M"
"F8_602698","HHF8_602698","40-49","M"
"F8_602699","HHF8_602699","50-59","F"
"F8_602700","HHF8_602700","70-120","F"
"F8_602701","HHF8_602701","60-69","M"
"F8_602702","HHF8_602702","50-59","M"
"A8_10068","HHA8_10068","60-69","F"
"F8_602703","HHF8_602703","70-120","F"
"F8_602704","HHF8_602704","60-69","M"
"F8_602705","HHF8_602705","50-59","F"
"F8_602706","HHF8_602706","30-39","M"
"F8_602708","HHF8_602708","60-69","M"
"F8_602710","HHF8_602710","70-120","M"
"F8_602711","HHF8_602711","40-49","F"
"F8_602712","HHF8_602712","70-120","F"
"F8_602713","HHF8_602713","60-69","F"
"F8_602714","HHF8_602714","70-120","F"
"A8_10069","HHA8_10069","70-120","F"
"F8_602715","HHF8_602715","70-120","M"
"F8_602716","HHF8_602716","60-69","F"
"F8_602717","HHF8_602717","60-69","F"
"F8_602718","HHF8_602718","40-49","F"
"F8_602720","HHF8_602720","60-69","F"
"F8_602721","HHF8_602721","60-69","M"
"F8_602722","HHF8_602722","60-69","F"
"F8_602724","HHF8_602724","60-69","M"
"F8_602725","HHF8_602725","30-39",NA
"F8_602726","HHF8_602726","70-120","M"
"A1_10987","HHA1_10987","18-29","F"
"A8_10070","HHA8_10070","60-69","F"
"F8_602728","HHF8_602728","50-59","M"
"F8_602730","HHF8_602730","60-69","F"
"F8_602731","HHF8_602731","50-59","M"
"F8_602732","HHF8_602732","70-120","F"
"F8_602733","HHF8_602733","70-120","M"
"F8_602734","HHF8_602734","60-69","M"
"F8_602736","HHF8_602736","60-69","M"
"F8_602739","HHF8_602739","50-59","F"
"F8_602740","HHF8_602740","70-120","F"
"F8_602741","HHF8_602741","60-69","F"
"A8_10071","HHA8_10071","60-69","M"
"F8_602742","HHF8_602742","70-120","M"
"F8_602743","HHF8_602743","50-59","F"
"F8_602745","HHF8_602745","70-120","F"
"F8_602746","HHF8_602746","70-120","F"
"F8_602748","HHF8_602748","12-17","M"
"F8_602749","HHF8_602749","60-69","F"
"F8_602751","HHF8_602751","60-69","M"
"F8_602752","HHF8_602752","60-69","F"
"F8_602753","HHF8_602753","70-120","M"
"F8_602754","HHF8_602754","60-69","M"
"A8_10072","HHA8_10072","30-39","M"
"F8_602755","HHF8_602755","70-120","F"
"F8_602756","HHF8_602756","70-120","M"
"F8_602757","HHF8_602757","70-120","F"
"F8_602758","HHF8_602758","70-120","M"
"F8_602760","HHF8_602760","40-49","F"
"F8_602761","HHF8_602761","70-120","M"
"F8_602762","HHF8_602762","60-69","F"
"F8_602763","HHF8_602763","70-120","M"
"F8_602764","HHF8_602764","70-120","F"
"F8_602765","HHF8_602765","70-120","F"
"A8_10074","HHA8_10074","60-69","F"
"F8_602766","HHF8_602766","70-120","M"
"F8_602767","HHF8_602767","70-120","M"
"F8_602768","HHF8_602768","60-69","M"
"F8_602769","HHF8_602769","50-59","F"
"F8_602770","HHF8_602770","60-69","M"
"F8_602771","HHF8_602771","50-59","F"
"F8_602773","HHF8_602773","50-59","F"
"F8_602774","HHF8_602774","60-69","M"
"F8_602775","HHF8_602775","60-69","F"
"F8_602776","HHF8_602776","12-17","F"
"A8_10075","HHA8_10075","40-49","M"
"F8_602777","HHF8_602777","60-69","M"
"F8_602778","HHF8_602778","50-59","F"
"F8_602779","HHF8_602779","40-49","M"
"F8_602780","HHF8_602780","70-120","M"
"F8_602781","HHF8_602781","60-69","F"
"F8_602783","HHF8_602783","50-59","M"
"F8_602784","HHF8_602784","50-59","F"
"F8_602785","HHF8_602785","60-69","M"
"F8_602786","HHF8_602786","60-69","F"
"F8_602787","HHF8_602787","60-69","F"
"A8_10076","HHA8_10076","70-120","F"
"F8_602788","HHF8_602788","70-120","F"
"F8_602791","HHF8_602791","30-39","M"
"F8_602792","HHF8_602792","50-59","M"
"F8_602794","HHF8_602794","50-59","F"
"F8_602795","HHF8_602795","70-120","F"
"F8_602796","HHF8_602796","60-69","F"
"F8_602797","HHF8_602797","50-59","F"
"F8_602798","HHF8_602798","40-49","F"
"F8_602799","HHF8_602799","30-39","F"
"F8_602802","HHF8_602802","60-69","F"
"A8_10078","HHA8_10078","40-49","M"
"F8_602804","HHF8_602804","60-69","F"
"F8_602805","HHF8_602805","70-120","M"
"F8_602807","HHF8_602807","70-120","M"
"F8_602808","HHF8_602808","70-120","M"
"F8_602810","HHF8_602810","70-120","M"
"F8_602811","HHF8_602811","60-69","M"
"F8_602812","HHF8_602812","70-120","M"
"F8_602813","HHF8_602813","70-120","F"
"F8_602814","HHF8_602814","60-69","F"
"F8_602816","HHF8_602816","40-49","F"
"A8_10079","HHA8_10079","40-49","F"
"F8_602817","HHF8_602817","60-69","F"
"F8_602818","HHF8_602818","40-49","F"
"F8_602819","HHF8_602819","70-120","M"
"F8_602820","HHF8_602820","40-49","F"
"F8_602821","HHF8_602821","70-120","M"
"F8_602823","HHF8_602823","0-4","M"
"F8_602824","HHF8_602824","50-59","F"
"F8_602826","HHF8_602826","60-69","M"
"F8_602827","HHF8_602827","60-69","M"
"F8_602829","HHF8_602829","70-120","M"
"A8_10080","HHA8_10080","70-120","F"
"F8_602832","HHF8_602832","50-59","M"
"F8_602833","HHF8_602833","50-59","M"
"F8_602834","HHF8_602834","70-120","F"
"F8_602835","HHF8_602835","50-59","F"
"F8_602838","HHF8_602838","40-49","F"
"F8_602839","HHF8_602839","70-120","M"
"F8_602840","HHF8_602840","40-49","M"
"F8_602841","HHF8_602841","70-120","M"
"F8_602842","HHF8_602842","12-17","F"
"F8_602843","HHF8_602843","70-120","F"
"A8_10081","HHA8_10081","60-69","F"
"F8_602844","HHF8_602844","60-69","F"
"F8_602846","HHF8_602846","40-49","M"
"F8_602849","HHF8_602849","60-69","M"
"F8_602850","HHF8_602850","60-69","M"
"F8_602851","HHF8_602851","70-120","M"
"F8_602852","HHF8_602852","60-69","M"
"F8_602853","HHF8_602853","30-39","M"
"F8_602856","HHF8_602856","50-59","M"
"F8_602857","HHF8_602857","60-69","F"
"F8_602858","HHF8_602858","40-49","M"
"A1_10988","HHA1_10988","30-39","M"
"A8_10083","HHA8_10083","40-49","M"
"F8_602859","HHF8_602859","60-69","F"
"F8_602860","HHF8_602860","5-11","M"
"F8_602862","HHF8_602862","70-120","F"
"F8_602863","HHF8_602863","60-69","F"
"F8_602864","HHF8_602864","60-69","M"
"F8_602865","HHF8_602865","70-120","M"
"F8_602866","HHF8_602866","60-69","F"
"F8_602867","HHF8_602867","50-59","F"
"F8_602869","HHF8_602869","70-120","M"
"F8_602870","HHF8_602870","60-69","M"
"A8_10084","HHA8_10084","70-120","M"
"F8_602871","HHF8_602871","12-17","F"
"F8_602872","HHF8_602872","70-120","M"
"F8_602873","HHF8_602873","60-69","F"
"F8_602875","HHF8_602875","70-120","F"
"F8_602877","HHF8_602877","50-59","M"
"F8_602878","HHF8_602878","60-69","M"
"F8_602879","HHF8_602879","60-69","M"
"F8_602880","HHF8_602880","60-69","F"
"F8_602881","HHF8_602881","0-4","F"
"F8_602882","HHF8_602882","70-120","M"
"A8_10085","HHA8_10085","40-49","M"
"F8_602883","HHF8_602883","60-69","M"
"F8_602884","HHF8_602884","50-59","F"
"F8_602885","HHF8_602885","70-120","M"
"F8_602887","HHF8_602887","60-69","F"
"F8_602888","HHF8_602888","30-39","F"
"F8_602890","HHF8_602890","70-120","F"
"F8_602891","HHF8_602891","40-49","F"
"F8_602893","HHF8_602893","70-120","F"
"F8_602894","HHF8_602894","70-120","F"
"F8_602896","HHF8_602896","50-59","F"
"A8_10086","HHA8_10086","50-59","M"
"F8_602897","HHF8_602897","60-69","F"
"F8_602899","HHF8_602899","50-59","F"
"F8_602900","HHF8_602900","70-120","M"
"F8_602901","HHF8_602901","12-17","F"
"F8_602902","HHF8_602902","50-59","M"
"F8_602903","HHF8_602903","70-120","M"
"F8_602904","HHF8_602904","40-49","F"
"F8_602905","HHF8_602905","70-120","F"
"F8_602906","HHF8_602906","12-17","M"
"F8_602907","HHF8_602907","60-69","F"
"A8_10087","HHA8_10087","60-69","M"
"F8_602908","HHF8_602908","50-59","M"
"F8_602909","HHF8_602909","70-120","F"
"F8_602910","HHF8_602910","70-120","F"
"F8_602911","HHF8_602911","60-69","F"
"F8_602913","HHF8_602913","50-59","M"
"F8_602915","HHF8_602915","60-69","M"
"F8_602916","HHF8_602916","70-120","F"
"F8_602918","HHF8_602918","60-69","F"
"F8_602920","HHF8_602920","70-120","F"
"F8_602921","HHF8_602921","70-120","F"
"A8_10088","HHA8_10088","60-69","M"
"F8_602922","HHF8_602922","60-69","F"
"F8_602924","HHF8_602924","70-120","M"
"F8_602925","HHF8_602925","40-49","F"
"F8_602926","HHF8_602926","50-59","F"
"F8_602927","HHF8_602927","70-120","M"
"F8_602928","HHF8_602928","12-17","F"
"F8_602929","HHF8_602929","60-69","M"
"F8_602930","HHF8_602930","60-69","F"
"F8_602931","HHF8_602931","60-69","F"
"F8_602932","HHF8_602932","60-69","F"
"A8_10089","HHA8_10089","70-120","F"
"F8_602933","HHF8_602933","70-120","M"
"F8_602934","HHF8_602934","60-69","F"
"F8_602935","HHF8_602935","5-11","F"
"F8_602936","HHF8_602936","70-120","M"
"F8_602937","HHF8_602937","60-69","F"
"F8_602938","HHF8_602938","50-59","F"
"F8_602939","HHF8_602939","60-69","M"
"F8_602940","HHF8_602940","70-120","M"
"F8_602941","HHF8_602941","70-120","M"
"F8_602942","HHF8_602942","40-49","F"
"A8_10090","HHA8_10090","60-69","M"
"F8_602943","HHF8_602943","70-120","F"
"F8_602945","HHF8_602945","50-59","F"
"F8_602946","HHF8_602946","12-17","F"
"F8_602948","HHF8_602948","40-49","F"
"F8_602950","HHF8_602950","40-49","F"
"F8_602951","HHF8_602951","50-59","F"
"F8_602952","HHF8_602952","60-69","F"
"F8_602953","HHF8_602953","12-17","M"
"F8_602955","HHF8_602955","40-49","F"
"F8_602956","HHF8_602956","70-120","M"
"A8_10091","HHA8_10091","60-69","M"
"F8_602957","HHF8_602957","40-49","M"
"F8_602958","HHF8_602958","60-69","M"
"F8_602959","HHF8_602959","70-120","F"
"F8_602960","HHF8_602960","70-120","F"
"F8_602961","HHF8_602961","0-4","M"
"F8_602962","HHF8_602962","70-120","F"
"F8_602963","HHF8_602963","12-17","F"
"F8_602964","HHF8_602964","70-120","F"
"F8_602965","HHF8_602965","40-49","M"
"F8_602968","HHF8_602968","70-120","F"
"A8_10092","HHA8_10092","70-120","M"
"F8_602969","HHF8_602969","60-69","M"
"F8_602970","HHF8_602970","50-59","F"
"F8_602973","HHF8_602973","70-120","F"
"F8_602974","HHF8_602974","50-59","F"
"F8_602975","HHF8_602975","50-59","F"
"F8_602976","HHF8_602976","60-69","F"
"F8_602977","HHF8_602977","60-69","F"
"F8_602978","HHF8_602978","70-120","M"
"F8_602979","HHF8_602979","60-69","F"
"F8_602980","HHF8_602980","50-59","M"
"A1_10989","HHA1_10989","40-49","M"
"A8_10093","HHA8_10093","50-59","F"
"F8_602981","HHF8_602981","70-120","M"
"F8_602982","HHF8_602982","40-49","F"
"F8_602984","HHF8_602984","60-69","M"
"F8_602985","HHF8_602985","70-120","F"
"F8_602986","HHF8_602986","70-120","M"
"F8_602988","HHF8_602988","70-120","F"
"F8_602989","HHF8_602989","50-59","F"
"F8_602991","HHF8_602991","30-39","M"
"F8_602992","HHF8_602992","60-69","M"
"F8_602994","HHF8_602994","40-49","F"
"A8_10094","HHA8_10094","50-59","F"
"F8_602995","HHF8_602995","70-120","F"
"F8_602996","HHF8_602996","60-69","F"
"F8_602999","HHF8_602999","40-49","M"
"F8_603000","HHF8_603000","60-69","M"
"F8_603002","HHF8_603002","60-69","F"
"F8_603003","HHF8_603003","50-59","M"
"F8_603004","HHF8_603004","60-69","F"
"F8_603005","HHF8_603005","12-17","F"
"F8_603006","HHF8_603006","40-49","F"
"F8_603007","HHF8_603007","70-120","M"
"A8_10095","HHA8_10095","70-120","M"
"F8_603008","HHF8_603008","12-17","M"
"F8_603009","HHF8_603009","50-59","M"
"F8_603010","HHF8_603010","50-59","F"
"F8_603011","HHF8_603011","60-69","F"
"F8_603012","HHF8_603012","60-69","M"
"F8_603013","HHF8_603013","5-11","F"
"F8_603014","HHF8_603014","40-49","F"
"F8_603016","HHF8_603016","70-120","M"
"F8_603017","HHF8_603017","60-69","M"
"F8_603018","HHF8_603018","60-69","F"
"A8_10096","HHA8_10096","60-69","M"
"F8_603019","HHF8_603019","60-69","F"
"F8_603020","HHF8_603020","60-69","F"
"F8_603021","HHF8_603021","30-39","F"
"F8_603022","HHF8_603022","70-120","M"
"F8_603023","HHF8_603023","70-120","F"
"F8_603024","HHF8_603024","70-120","F"
"F8_603025","HHF8_603025","60-69","F"
"F8_603026","HHF8_603026","50-59","F"
"F8_603027","HHF8_603027","50-59","F"
"F8_603028","HHF8_603028","70-120","M"
"A8_10097","HHA8_10097","40-49","M"
"F8_603029","HHF8_603029","40-49","F"
"F8_603030","HHF8_603030","70-120","F"
"F8_603031","HHF8_603031","70-120","F"
"F8_603032","HHF8_603032","40-49","F"
"F8_603033","HHF8_603033","60-69","F"
"F8_603035","HHF8_603035","40-49","F"
"F8_603036","HHF8_603036","40-49","F"
"F8_603037","HHF8_603037","70-120","F"
"F8_603038","HHF8_603038","60-69","F"
"F8_603039","HHF8_603039","70-120","M"
"A8_10098","HHA8_10098","40-49","M"
"F8_603041","HHF8_603041","40-49","F"
"F8_603042","HHF8_603042","60-69","F"
"F8_603043","HHF8_603043","70-120","M"
"F8_603044","HHF8_603044","70-120","M"
"F8_603045","HHF8_603045","50-59","F"
"F8_603046","HHF8_603046","70-120","M"
"F8_603047","HHF8_603047","60-69","F"
"F8_603048","HHF8_603048","70-120","F"
"F8_603050","HHF8_603050","70-120","M"
"F8_603051","HHF8_603051","70-120","M"
"A8_10099","HHA8_10099","60-69","F"
"F8_603053","HHF8_603053","60-69","F"
"F8_603054","HHF8_603054","50-59","M"
"F8_603057","HHF8_603057","70-120","M"
"F8_603058","HHF8_603058","70-120","M"
"F8_603059","HHF8_603059","70-120","M"
"F8_603061","HHF8_603061","70-120","F"
"F8_603062","HHF8_603062","50-59","F"
"F8_603063","HHF8_603063","70-120","M"
"F8_603064","HHF8_603064","60-69","F"
"F8_603065","HHF8_603065","12-17","M"
"A8_10100","HHA8_10100","50-59","F"
"F8_603067","HHF8_603067","12-17","F"
"F8_603068","HHF8_603068","60-69","F"
"F8_603069","HHF8_603069","50-59","F"
"F8_603070","HHF8_603070","60-69","F"
"F8_603071","HHF8_603071","70-120","F"
"F8_603072","HHF8_603072","70-120","M"
"F8_603073","HHF8_603073","30-39","M"
"F8_603074","HHF8_603074","60-69","M"
"F8_603075","HHF8_603075","50-59","M"
"F8_603076","HHF8_603076","60-69","M"
"A8_10101","HHA8_10101","70-120","M"
"F8_603077","HHF8_603077","70-120","F"
"F8_603079","HHF8_603079","50-59","M"
"F8_603080","HHF8_603080","12-17","F"
"F8_603081","HHF8_603081","30-39","F"
"F8_603082","HHF8_603082","70-120","M"
"F8_603083","HHF8_603083","70-120","M"
"F8_603084","HHF8_603084","70-120","M"
"F8_603085","HHF8_603085","12-17","M"
"F8_603086","HHF8_603086","60-69","M"
"F8_603087","HHF8_603087","50-59","F"
"A8_10103","HHA8_10103","60-69","M"
"F8_603091","HHF8_603091","70-120","F"
"F8_603092","HHF8_603092","60-69","F"
"F8_603093","HHF8_603093","70-120","M"
"F8_603094","HHF8_603094","30-39","F"
"F8_603095","HHF8_603095","70-120","M"
"F8_603096","HHF8_603096","60-69","M"
"F8_603098","HHF8_603098","60-69","F"
"F8_603100","HHF8_603100","60-69","F"
"F8_603101","HHF8_603101","50-59","F"
"F8_603102","HHF8_603102","70-120","F"
"A1_10099","HHA1_10099","60-69","F"
"A1_10990","HHA1_10990","30-39","F"
"A8_10104","HHA8_10104","60-69","F"
"F8_603107","HHF8_603107","60-69","F"
"F8_603108","HHF8_603108","60-69","F"
"F8_603109","HHF8_603109","30-39","F"
"F8_603110","HHF8_603110","5-11","F"
"F8_603111","HHF8_603111","5-11","F"
"F8_603112","HHF8_603112","50-59","F"
"F8_603114","HHF8_603114","70-120","F"
"F8_603115","HHF8_603115","60-69","F"
"F8_603116","HHF8_603116","60-69","M"
"F8_603117","HHF8_603117","70-120","M"
"A8_10105","HHA8_10105","60-69","F"
"F8_603119","HHF8_603119","70-120","M"
"F8_603120","HHF8_603120","50-59","F"
"F8_603121","HHF8_603121","70-120","M"
"F8_603122","HHF8_603122","70-120","F"
"F8_603123","HHF8_603123","50-59","F"
"F8_603124","HHF8_603124","60-69","M"
"F8_603125","HHF8_603125","70-120","M"
"F8_603126","HHF8_603126","60-69","M"
"F8_603127","HHF8_603127","70-120","M"
"F8_603128","HHF8_603128","70-120","F"
"A8_10106","HHA8_10106","50-59","M"
"F8_603129","HHF8_603129","18-29","M"
"F8_603131","HHF8_603131","70-120","M"
"F8_603134","HHF8_603134","70-120","F"
"F8_603135","HHF8_603135","70-120","F"
"F8_603136","HHF8_603136","30-39","F"
"F8_603137","HHF8_603137","70-120","M"
"F8_603138","HHF8_603138","50-59","F"
"F8_603139","HHF8_603139","70-120","F"
"F8_603140","HHF8_603140","40-49","F"
"F8_603141","HHF8_603141","5-11","F"
"A8_10107","HHA8_10107","50-59","F"
"F8_603142","HHF8_603142","70-120","F"
"F8_603143","HHF8_603143","70-120","M"
"F8_603145","HHF8_603145","70-120","M"
"F8_603146","HHF8_603146","60-69","F"
"F8_603147","HHF8_603147","40-49","M"
"F8_603148","HHF8_603148","60-69","M"
"F8_603150","HHF8_603150","60-69","F"
"F8_603151","HHF8_603151","60-69","M"
"F8_603152","HHF8_603152","60-69","F"
"F8_603153","HHF8_603153","5-11","M"
"A8_10108","HHA8_10108","70-120","F"
"F8_603154","HHF8_603154","30-39","M"
"F8_603155","HHF8_603155","70-120","F"
"F8_603156","HHF8_603156","12-17","F"
"F8_603157","HHF8_603157","60-69","F"
"F8_603159","HHF8_603159","70-120","M"
"F8_603160","HHF8_603160","70-120","M"
"F8_603161","HHF8_603161","70-120","F"
"F8_603162","HHF8_603162","50-59","M"
"F8_603164","HHF8_603164","60-69","M"
"F8_603165","HHF8_603165","5-11","F"
"A8_10109","HHA8_10109","60-69","F"
"F8_603166","HHF8_603166","70-120","M"
"F8_603167","HHF8_603167","60-69","M"
"F8_603168","HHF8_603168","70-120","F"
"F8_603169","HHF8_603169","70-120","F"
"F8_603170","HHF8_603170","40-49","F"
"F8_603171","HHF8_603171","70-120","M"
"F8_603172","HHF8_603172","60-69","M"
"F8_603173","HHF8_603173","70-120","M"
"F8_603174","HHF8_603174","60-69","F"
"F8_603175","HHF8_603175","60-69","M"
"A8_10111","HHA8_10111","60-69","F"
"F8_603176","HHF8_603176","70-120","M"
"F8_603178","HHF8_603178","70-120","F"
"F8_603179","HHF8_603179","70-120","F"
"F8_603180","HHF8_603180","40-49","M"
"F8_603181","HHF8_603181","60-69","F"
"F8_603183","HHF8_603183","70-120","F"
